sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
I0015737,,Default,simple,Default Category/COSMETIC,base,Secret Concealer - # 5,Secret Concealer - # 5 by Laura Mercier for Women - 0.08 oz Concealer,Secret Concealer - # 5 by Laura Mercier for Women - 0.08 oz Concealer,1,1,Taxable Goods,"Catalog, Search",24.15,,,,I0015737,,,,images/I0015737.png,,images/I0015737.png,,images/I0015737.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.08 oz,type=Concealer,gender=Women,upc=736150083050,pwwsku=W-C-14223",2,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015738,,Default,simple,Default Category/COSMETIC,base,Secret Concealer - # 6,Secret Concealer - # 6 by Laura Mercier for Women - 0.08 oz Concealer,Secret Concealer - # 6 by Laura Mercier for Women - 0.08 oz Concealer,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0015738,,,,images/I0015738.png,,images/I0015738.png,,images/I0015738.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Laura Mercier,size=0.08 oz,type=Concealer,gender=Women,upc=736150083081,pwwsku=W-C-14224",4,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015739,,Default,simple,Default Category/COSMETIC,base,Secret Eyes Leghtening Mascara - # 2 Coffee,Secret Eyes Leghtening Mascara - # 2 Coffee by Dolce & Gabbana for Women - 0.23 oz Mascara,Secret Eyes Leghtening Mascara - # 2 Coffee by Dolce & Gabbana for Women - 0.23 oz Mascara,1,1,Taxable Goods,"Catalog, Search",27.6,,,,I0015739,,,,images/I0015739.png,,images/I0015739.png,,images/I0015739.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Dolce & Gabbana,size=0.23 oz,type=Mascara,gender=Women,upc=737052475370,pwwsku=W-C-8889",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015740,,Default,simple,Default Category/COSMETIC,base,Secret Eyes Lengthening Mascara - # 1 Black,Secret Eyes Lengthening Mascara - # 1 Black by Dolce and Gabbana for Women - 0.23 oz Mascara,Secret Eyes Lengthening Mascara - # 1 Black by Dolce and Gabbana for Women - 0.23 oz Mascara,1,1,Taxable Goods,"Catalog, Search",27.6,,,,I0015740,,,,images/I0015740.png,,images/I0015740.png,,images/I0015740.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Dolce & Gabbana,size=0.23 oz,type=Mascara,gender=Women,upc=737052475356,pwwsku=W-C-10702",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015741,,Default,simple,Default Category/COSMETIC,base,Select Cover-Up - NW15,Select Cover-Up - NW15 by MAC for Women - 0.33 oz Concealer,Select Cover-Up - NW15 by MAC for Women - 0.33 oz Concealer,1,1,Taxable Goods,"Catalog, Search",19.32,,,,I0015741,,,,images/I0015741.png,,images/I0015741.png,,images/I0015741.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=0.33 oz,type=Concealer,gender=Women,upc=773602020416,pwwsku=W-C-11122",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015742,,Default,simple,Default Category/COSMETIC,base,Select Sheer Loose Powder # NC20,Select Sheer Loose Powder # NC20 by MAC for Women - 0.28 oz Powder,Select Sheer Loose Powder # NC20 by MAC for Women - 0.28 oz Powder,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0015742,,,,images/I0015742.png,,images/I0015742.png,,images/I0015742.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=0.28 oz,type=Powder,gender=Women,upc=773602023950,pwwsku=31404",-2,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015743,,Default,simple,Default Category/COSMETIC,base,Select Sheer Loose Powder # NC30,Select Sheer Loose Powder # NC30 by MAC for Women - 0.28 oz Powder,Select Sheer Loose Powder # NC30 by MAC for Women - 0.28 oz Powder,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0015743,,,,images/I0015743.png,,images/I0015743.png,,images/I0015743.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=0.28 oz,type=Powder,gender=Women,upc=773602023967,pwwsku=31436",-11,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015744,,Default,simple,Default Category/COSMETIC,base,Select Sheer Loose Powder # NC45,Select Sheer Loose Powder # NC45 by MAC for Women - 0.28 oz Powder,Select Sheer Loose Powder # NC45 by MAC for Women - 0.28 oz Powder,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0015744,,,,images/I0015744.png,,images/I0015744.png,,images/I0015744.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=0.28 oz,type=Powder,gender=Women,upc=773602023981,pwwsku=31438",-8,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015745,,Default,simple,Default Category/COSMETIC,base,Select Sheer Loose Powder # NC5,Select Sheer Loose Powder # NC5 by MAC for Women - 0.28 oz Loose Powder,Select Sheer Loose Powder # NC5 by MAC for Women - 0.28 oz Loose Powder,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0015745,,,,images/I0015745.png,,images/I0015745.png,,images/I0015745.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=0.28 oz,type=Loose Powder,gender=Women,upc=773602066803,pwwsku=41232",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015746,,Default,simple,Default Category/COSMETIC,base,Select Sheer Loose Powder # NW25,Select Sheer Loose Powder # NW25 by MAC for Women - 0.28 oz Powder,Select Sheer Loose Powder # NW25 by MAC for Women - 0.28 oz Powder,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0015746,,,,images/I0015746.png,,images/I0015746.png,,images/I0015746.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=0.28 oz,type=Powder,gender=Women,upc=773602024018,pwwsku=31441",-13,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015747,,Default,simple,Default Category/COSMETIC,base,Select SPF15 Foundation - NC35,Select SPF15 Foundation - NC35 by MAC for Women - 1 oz SPF15 Foundation,Select SPF15 Foundation - NC35 by MAC for Women - 1 oz SPF15 Foundation,1,1,Taxable Goods,"Catalog, Search",35.33,,,,I0015747,,,,images/I0015747.png,,images/I0015747.png,,images/I0015747.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=MAC,size=1 oz,type=SPF15 Foundation,gender=Women,upc=773602021659,pwwsku=30737",-2,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015748,,Default,simple,Default Category/COSMETIC,base,Semi Permanent Waterproof Eyebrow Gel - Auburn,Semi Permanent Waterproof Eyebrow Gel - Auburn by Ofra for Women - 0.2 oz Eyebrow Gel,Semi Permanent Waterproof Eyebrow Gel - Auburn by Ofra for Women - 0.2 oz Eyebrow Gel,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0015748,,,,images/I0015748.png,,images/I0015748.png,,images/I0015748.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Ofra,size=0.2 oz,type=Eyebrow Gel,gender=Women,upc=843711216519,pwwsku=W-C-13387",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015749,,Default,simple,Default Category/COSMETIC,base,Semi Permanent Waterproof Eyebrow Gel - Charcoal,Semi Permanent Waterproof Eyebrow Gel - Charcoal by Ofra for Women - 0.2 oz Eyebrow Gel,Semi Permanent Waterproof Eyebrow Gel - Charcoal by Ofra for Women - 0.2 oz Eyebrow Gel,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0015749,,,,images/I0015749.png,,images/I0015749.png,,images/I0015749.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Ofra,size=0.2 oz,type=Eyebrow Gel,gender=Women,upc=843711217738,pwwsku=W-C-13388",6,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015750,,Default,simple,Default Category/COSMETIC,base,Semi Permanent Waterproof Eyebrow Gel - Dark Brown,Semi Permanent Waterproof Eyebrow Gel - Dark Brown by Ofra for Women - 0.2 oz Eyebrow Gel,Semi Permanent Waterproof Eyebrow Gel - Dark Brown by Ofra for Women - 0.2 oz Eyebrow Gel,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0015750,,,,images/I0015750.png,,images/I0015750.png,,images/I0015750.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Ofra,size=0.2 oz,type=Eyebrow Gel,gender=Women,upc=843711216526,pwwsku=W-C-13389",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015751,,Default,simple,Default Category/COSMETIC,base,Semi Permanent Waterproof Eyebrow Gel - Khaki,Semi Permanent Waterproof Eyebrow Gel - Khaki by Ofra for Women - 0.2 oz Eyebrow Gel,Semi Permanent Waterproof Eyebrow Gel - Khaki by Ofra for Women - 0.2 oz Eyebrow Gel,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0015751,,,,images/I0015751.png,,images/I0015751.png,,images/I0015751.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Ofra,size=0.2 oz,type=Eyebrow Gel,gender=Women,upc=843711216618,pwwsku=W-C-13390",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015752,,Default,simple,Default Category/COSMETIC,base,Semi Permanent Waterproof Eyebrow Gel - Light Brown,Semi Permanent Waterproof Eyebrow Gel - Light Brown by Ofra for Women - 0.2 oz Eyebrow Gel,Semi Permanent Waterproof Eyebrow Gel - Light Brown by Ofra for Women - 0.2 oz Eyebrow Gel,1,1,Taxable Goods,"Catalog, Search",23.46,,,,I0015752,,,,images/I0015752.png,,images/I0015752.png,,images/I0015752.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Ofra,size=0.2 oz,type=Eyebrow Gel,gender=Women,upc=843711216601,pwwsku=W-C-13391",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015753,,Default,simple,Default Category/COSMETIC,base,Sensuous Deep-Matte Lipstick - # 210 Spring Rose,Sensuous Deep-Matte Lipstick - # 210 Spring Rose by Gucci for Women - 0.05 oz Lipstick,Sensuous Deep-Matte Lipstick - # 210 Spring Rose by Gucci for Women - 0.05 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",37.36,,,,I0015753,,,,images/I0015753.png,,images/I0015753.png,,images/I0015753.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Gucci,size=0.05 oz,type=Lipstick,gender=Women,upc=730870135570,pwwsku=W-C-14942",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015754,,Default,simple,Default Category/COSMETIC,base,Sensuous Deep-Matte Lipstick - # 220 Exposure,Sensuous Deep-Matte Lipstick - # 220 Exposure by Gucci for Women - 0.05 oz Lipstick,Sensuous Deep-Matte Lipstick - # 220 Exposure by Gucci for Women - 0.05 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",37.36,,,,I0015754,,,,images/I0015754.png,,images/I0015754.png,,images/I0015754.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Gucci,size=0.05 oz,type=Lipstick,gender=Women,upc=730870135631,pwwsku=W-C-14940",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015755,,Default,simple,Default Category/COSMETIC,base,Sensuous Deep-Matte Lipstick - # 240 Temptation,Sensuous Deep-Matte Lipstick - # 240 Temptation by Gucci for Women - 0.05 oz Lipstick,Sensuous Deep-Matte Lipstick - # 240 Temptation by Gucci for Women - 0.05 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",37.36,,,,I0015755,,,,images/I0015755.png,,images/I0015755.png,,images/I0015755.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Gucci,size=0.05 oz,type=Lipstick,gender=Women,upc=730870135754,pwwsku=W-C-14945",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015756,,Default,simple,Default Category/COSMETIC,base,Sensuous Deep-Matte Lipstick - # 250 Heartbreaker,Sensuous Deep-Matte Lipstick - # 250 Heartbreaker by Gucci for Women - 0.05 oz Lipstick,Sensuous Deep-Matte Lipstick - # 250 Heartbreaker by Gucci for Women - 0.05 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",37.36,,,,I0015756,,,,images/I0015756.png,,images/I0015756.png,,images/I0015756.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Gucci,size=0.05 oz,type=Lipstick,gender=Women,upc=8005610345758,pwwsku=W-C-14941",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015757,,Default,simple,Default Category/COSMETIC,base,Sensuous Deep-Matte Lipstick - # 260 Adrenaline,Sensuous Deep-Matte Lipstick - # 260 Adrenaline by Gucci for Women - 0.05 oz Lipstick,Sensuous Deep-Matte Lipstick - # 260 Adrenaline by Gucci for Women - 0.05 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",37.36,,,,I0015757,,,,images/I0015757.png,,images/I0015757.png,,images/I0015757.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Gucci,size=0.05 oz,type=Lipstick,gender=Women,upc=730870135877,pwwsku=W-C-14944",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015758,,Default,simple,Default Category/COSMETIC,base,Sensuous Deep-Matte Lipstick - # 270 Fiery fuschia,Sensuous Deep-Matte Lipstick - # 270 Fiery fuschia by Gucci for Women - 0.05 oz Lipstick,Sensuous Deep-Matte Lipstick - # 270 Fiery fuschia by Gucci for Women - 0.05 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",37.36,,,,I0015758,,,,images/I0015758.png,,images/I0015758.png,,images/I0015758.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Gucci,size=0.05 oz,type=Lipstick,gender=Women,upc=730870135938,pwwsku=W-C-14946",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015759,,Default,simple,Default Category/COSMETIC,base,Sensuous Deep-Matte Lipstick - # 290 Rush,Sensuous Deep-Matte Lipstick - # 290 Rush by Gucci for Women - 0.05 oz Lipstick,Sensuous Deep-Matte Lipstick - # 290 Rush by Gucci for Women - 0.05 oz Lipstick,1,1,Taxable Goods,"Catalog, Search",37.36,,,,I0015759,,,,images/I0015759.png,,images/I0015759.png,,images/I0015759.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Gucci,size=0.05 oz,type=Lipstick,gender=Women,upc=730870136058,pwwsku=W-C-14943",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015760,,Default,simple,Default Category/COSMETIC,base,Serum De Rouge - No. 710 Beige Serum,Serum De Rouge - No. 710 Beige Serum by Christian Dior for Women - 0.07 oz Serum,Serum De Rouge - No. 710 Beige Serum by Christian Dior for Women - 0.07 oz Serum,1,1,Taxable Goods,"Catalog, Search",24.84,,,,I0015760,,,,images/I0015760.png,,images/I0015760.png,,images/I0015760.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Christian Dior,size=0.07 oz,type=Serum,gender=Women,upc=3348900932388,pwwsku=99071",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015761,,Default,simple,Default Category/COSMETIC,base,Serum De Rouge - No. 840 Crimson Serum,Serum De Rouge - No. 840 Crimson Serum by Christian Dior for Women - 0.07 oz Serum,Serum De Rouge - No. 840 Crimson Serum by Christian Dior for Women - 0.07 oz Serum,1,1,Taxable Goods,"Catalog, Search",28.59,,,,I0015761,,,,images/I0015761.png,,images/I0015761.png,,images/I0015761.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Christian Dior,size=0.07 oz,type=Serum,gender=Women,upc=3348900932425,pwwsku=99075",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015762,,Default,simple,Default Category/COSMETIC,base,Set + Refresh Perfecting Makeup Mist,Set + Refresh Perfecting Makeup Mist by Estee Lauder for Women - 3.9 oz Mist,Set + Refresh Perfecting Makeup Mist by Estee Lauder for Women - 3.9 oz Mist,1,1,Taxable Goods,"Catalog, Search",30.36,,,,I0015762,,,,images/I0015762.png,,images/I0015762.png,,images/I0015762.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Estee Lauder,size=3.9 oz,type=Mist,gender=Women,upc=887167225473,pwwsku=W-C-13820",-2,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015763,,Default,simple,Default Category/COSMETIC,base,Seven Deadly Sins Lip Gloss - Anger,Seven Deadly Sins Lip Gloss - Anger by Lipstick Queen for Women - 0.08 oz Lip Gloss,Seven Deadly Sins Lip Gloss - Anger by Lipstick Queen for Women - 0.08 oz Lip Gloss,1,1,Taxable Goods,"Catalog, Search",18.63,,,,I0015763,,,,images/I0015763.png,,images/I0015763.png,,images/I0015763.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lipstick Queen,size=0.08 oz,type=Lip Gloss,gender=Women,upc=814391013989,pwwsku=W-C-9632",10,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015764,,Default,simple,Default Category/COSMETIC,base,Seven Deadly Sins Lip Gloss - Avarice,Seven Deadly Sins Lip Gloss - Avarice by Lipstick Queen for Women - 0.08 oz Lip Gloss,Seven Deadly Sins Lip Gloss - Avarice by Lipstick Queen for Women - 0.08 oz Lip Gloss,1,1,Taxable Goods,"Catalog, Search",18.63,,,,I0015764,,,,images/I0015764.png,,images/I0015764.png,,images/I0015764.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lipstick Queen,size=0.08 oz,type=Lip Gloss,gender=Women,upc=814391014009,pwwsku=W-C-9633",-1,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015765,,Default,simple,Default Category/COSMETIC,base,Seven Deadly Sins Lip Gloss - Decadence,Seven Deadly Sins Lip Gloss - Decadence by Lipstick Queen for Women - 0.08 oz Lip Gloss,Seven Deadly Sins Lip Gloss - Decadence by Lipstick Queen for Women - 0.08 oz Lip Gloss,1,1,Taxable Goods,"Catalog, Search",18.63,,,,I0015765,,,,images/I0015765.png,,images/I0015765.png,,images/I0015765.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lipstick Queen,size=0.08 oz,type=Lip Gloss,gender=Women,upc=814391013972,pwwsku=W-C-9634",21,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015766,,Default,simple,Default Category/COSMETIC,base,Seven Deadly Sins Lip Gloss - Envy,Seven Deadly Sins Lip Gloss - Envy by Lipstick Queen for Women - 0.08 oz Lip Gloss,Seven Deadly Sins Lip Gloss - Envy by Lipstick Queen for Women - 0.08 oz Lip Gloss,1,1,Taxable Goods,"Catalog, Search",14.79,,,,I0015766,,,,images/I0015766.png,,images/I0015766.png,,images/I0015766.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lipstick Queen,size=0.08 oz,type=Lip Gloss,gender=Women,upc=814391013965,pwwsku=W-C-9635",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015767,,Default,simple,Default Category/COSMETIC,base,Seven Deadly Sins Lip Gloss - Indolence,Seven Deadly Sins Lip Gloss - Indolence by Lipstick Queen for Women - 0.08 oz Lip Gloss,Seven Deadly Sins Lip Gloss - Indolence by Lipstick Queen for Women - 0.08 oz Lip Gloss,1,1,Taxable Goods,"Catalog, Search",14.79,,,,I0015767,,,,images/I0015767.png,,images/I0015767.png,,images/I0015767.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lipstick Queen,size=0.08 oz,type=Lip Gloss,gender=Women,upc=814391013996,pwwsku=W-C-9636",-8,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015768,,Default,simple,Default Category/COSMETIC,base,Seven Deadly Sins Lip Gloss - Lust,Seven Deadly Sins Lip Gloss - Lust by Lipstick Queen for Women - 0.08 oz Lip Gloss,Seven Deadly Sins Lip Gloss - Lust by Lipstick Queen for Women - 0.08 oz Lip Gloss,1,1,Taxable Goods,"Catalog, Search",18.63,,,,I0015768,,,,images/I0015768.png,,images/I0015768.png,,images/I0015768.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lipstick Queen,size=0.09 oz,type=Lip Gloss,gender=Women,upc=814391013958,pwwsku=W-C-9637",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015769,,Default,simple,Default Category/COSMETIC,base,Seven Deadly Sins Lip Gloss - Vanity,Seven Deadly Sins Lip Gloss - Vanity by Lipstick Queen for Women - 0.08 oz Lip Gloss,Seven Deadly Sins Lip Gloss - Vanity by Lipstick Queen for Women - 0.08 oz Lip Gloss,1,1,Taxable Goods,"Catalog, Search",18.63,,,,I0015769,,,,images/I0015769.png,,images/I0015769.png,,images/I0015769.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Lipstick Queen,size=0.09 oz,type=Lip Gloss,gender=Women,upc=814391014092,pwwsku=W-C-9638",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015770,,Default,simple,Default Category/COSMETIC,base,Sexy Mama Anti-Shine Translucent Powder,Sexy Mama Anti-Shine Translucent Powder by the Balm for Women - 0.25 oz Powder,Sexy Mama Anti-Shine Translucent Powder by the Balm for Women - 0.25 oz Powder,1,1,Taxable Goods,"Catalog, Search",14.49,,,,I0015770,,,,images/I0015770.png,,images/I0015770.png,,images/I0015770.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=the Balm,size=0.25 oz,type=Powder,gender=Women,upc=681619700262,pwwsku=W-C-7983",25,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015771,,Default,simple,Default Category/COSMETIC,base,Shadow Blending Brush,Shadow Blending Brush by Blinc for Women - 1 Pc Brush,Shadow Blending Brush by Blinc for Women - 1 Pc Brush,1,1,Taxable Goods,"Catalog, Search",20.7,,,,I0015771,,,,images/I0015771.png,,images/I0015771.png,,images/I0015771.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Blinc,size=1 Pc,type=Brush,gender=Women,upc=854751005384,pwwsku=W-C-11775",6,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015772,,Default,simple,Default Category/COSMETIC,base,Shadow Insurance Anti-Crease Eye Shadow Primer,Shadow Insurance Anti-Crease Eye Shadow Primer by Too Faced for Women - 0.35 oz Primer,Shadow Insurance Anti-Crease Eye Shadow Primer by Too Faced for Women - 0.35 oz Primer,1,1,Taxable Goods,"Catalog, Search",16.56,,,,I0015772,,,,images/I0015772.png,,images/I0015772.png,,images/I0015772.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Too Faced,size=0.35 oz,type=Primer,gender=Women,upc=651986200368,pwwsku=W-C-4633",0,1,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015773,,Default,simple,Default Category/COSMETIC,base,Shadow Primer Brush,Shadow Primer Brush by Blinc for Women - 1 Pc Brush,Shadow Primer Brush by Blinc for Women - 1 Pc Brush,1,1,Taxable Goods,"Catalog, Search",19.32,,,,I0015773,,,,images/I0015773.png,,images/I0015773.png,,images/I0015773.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Blinc,size=1 Pc,type=Brush,gender=Women,upc=854751005438,pwwsku=W-C-11764",7,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015774,,Default,simple,Default Category/COSMETIC,base,Shadowclutch Eye Palette - Natural Charm,Shadowclutch Eye Palette - Natural Charm by Butter London for Women - 1 Pc Palette 0.04oz Linen (Mat,Shadowclutch Eye Palette - Natural Charm by Butter London for Women - 1 Pc Palette 0.04oz Linen (Mat,1,1,Taxable Goods,"Catalog, Search",30.36,,,,I0015774,,,,images/I0015774.png,,images/I0015774.png,,images/I0015774.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Butter London,size=1 Pc Palette,type=0.04oz Linen (Matte Vanilla), 0.04oz Quartz (Warm Beige Sheen), 0.04oz Camo (Dark Khaki Sheen), 0.04oz Camel (Matte Nude), 0.04oz Citrine (Coral Sheen), 0.04oz Leather (Matte Chocolate Brown), Brush,gender=Women,upc=811338022196,pwwsku=W-C-8669",3,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
I0015775,,Default,simple,Default Category/COSMETIC,base,ShadowClutch Eye Palette - Pretty Proper,ShadowClutch Eye Palette - Pretty Proper by Butter London for Women - 1 Pc Palette 0.04oz Chantilly,ShadowClutch Eye Palette - Pretty Proper by Butter London for Women - 1 Pc Palette 0.04oz Chantilly,1,1,Taxable Goods,"Catalog, Search",30.36,,,,I0015775,,,,images/I0015775.png,,images/I0015775.png,,images/I0015775.png,,,,,,,,Block after Info Column,,,,,,,,,,,,,"designer=Butter London,size=1 Pc Palette,type=0.04oz Chantilly Lace, 0.04oz Cashmere, 0.04oz Suede, 0.04oz Satin, 0.04oz Velvet, 0.04oz Brocade,gender=Women,upc=811338022189,pwwsku=W-C-9268",1,0,1,0,0,1,1,1,0,1,1,,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,
