sku,qty,out_of_stock_qty,price
I0011965,14,0,12.77
I0011966,19,0,12.77
I0011967,1,0,17.94
I0011968,8,0,17.94
I0011969,2,0,17.94
I0011970,18,0,12.77
I0011971,5,0,15.18
I0011972,33,0,12.77
I0011973,16,0,12.77
I0011974,14,0,12.77
I0011975,11,0,15.18
I0011976,20,0,12.77
I0011977,0,1,24.84
I0011978,2,0,24.84
I0011979,0,1,3.75
I0011980,2,0,22.77
I0011981,1,0,23.46
I0011982,2,0,23.46
I0011983,0,1,22.77
I0011984,1,0,22.77
I0011985,0,1,23.46
I0011986,3,0,23.46
I0011987,0,1,24.15
I0011988,375,0,40.02
I0011989,0,1,10.7
I0011990,5,0,10.7
I0011991,147,0,8.97
I0011992,1,0,10.7
I0011993,1,0,3.45
I0011994,1,0,3.45
I0011995,28,0,38.64
I0011996,28,0,42.78
I0011997,11,0,42.78
I0011998,35,0,42.78
I0011999,0,1,33.12
I0012000,0,1,37.26
I0012001,1,0,13.66
I0012002,19,0,62.1
I0012003,10,0,62.1
I0012004,0,1,1.38
I0012005,0,1,1.38
I0012006,0,1,138
I0012007,1,0,4.14
I0012008,1,0,4.14
I0012009,1,0,4.14
I0012010,1,0,2.76
I0012011,1,0,4.14
I0012012,1,0,2.76
I0012013,1,0,4.14
I0012014,1,0,4.14
I0012015,1,0,4.14
I0012016,1,0,2.76
I0012017,1,0,4.14
I0012018,1,0,4.14
I0012019,1,0,4.14
I0012020,25,0,19.32
I0012021,2,0,30.36
I0012022,8,0,30.36
I0012023,0,1,30.36
I0012024,3,0,30.36
I0012025,2,0,30.36
I0012026,13,0,30.36
I0012027,0,1,30.36
I0012028,3,0,30.36
I0012029,1,0,30.36
I0012030,-4,1,30.36
I0012031,2,0,30.36
I0012032,9,0,30.36
I0012033,21,0,15.79
I0012034,40,0,15.79
I0012035,6,0,16.56
I0012036,26,0,16.56
I0012037,2,0,15.79
I0012038,0,1,15.79
I0012039,0,1,16.56
I0012040,0,1,60.72
I0012041,2,0,63.48
I0012042,0,1,63.48
I0012043,0,1,62.1
I0012044,0,1,63.48
I0012045,-2,1,63.48
I0012046,0,1,20.7
I0012047,0,1,20.7
I0012048,0,1,17.35
I0012049,0,1,23.46
I0012050,0,1,22.77
I0012051,0,1,22.77
I0012052,2,0,22.77
I0012053,1,0,22.77
I0012054,20,0,23.46
I0012055,0,1,22.77
I0012056,1,0,23.46
I0012057,0,1,21.39
I0012058,2,0,56.83
I0012059,0,1,56.83
I0012060,1,0,56.83
I0012061,0,1,56.83
I0012062,1,0,56.83
I0012063,4,0,56.83
I0012064,3,0,56.83
I0012065,0,1,52.63
I0012066,1,0,52.63
I0012067,1,0,52.63
I0012068,0,1,52.63
I0012069,28,0,9.66
I0012070,0,1,10.35
I0012071,4,0,11.04
I0012072,0,1,10.35
I0012073,4,0,10.35
I0012074,3,0,11.04
I0012075,1,0,11.04
I0012076,41,0,10.7
I0012077,44,0,10.7
I0012078,38,0,10.7
I0012079,3,0,4.14
I0012080,0,1,4.49
I0012081,0,1,3.45
I0012082,0,1,3.45
I0012083,0,1,2.07
I0012084,0,1,2.21
I0012085,0,1,1.93
I0012086,0,1,1.93
I0012087,0,1,1.93
I0012088,0,1,6.03
I0012089,0,1,2.28
I0012090,0,1,2.28
I0012091,1,0,37.36
I0012092,0,1,37.36
I0012093,0,1,37.36
I0012094,0,1,37.36
I0012095,0,1,37.36
I0012096,0,1,37.36
I0012097,0,1,37.36
I0012098,0,1,37.36
I0012099,4,0,20.7
I0012100,0,1,9.92
I0012101,0,1,11.73
I0012102,0,1,11.73
I0012103,0,1,9.92
I0012104,0,1,11.73
I0012105,0,1,9.78
I0012106,1,0,11.73
I0012107,6,0,23.46
I0012108,8,0,23.46
I0012109,1,0,12.42
I0012110,1,0,9.94
I0012111,2,0,9.94
I0012112,2,0,33.81
I0012113,0,1,62.1
I0012114,0,1,64.86
I0012115,0,1,62.1
I0012116,0,1,63.48
I0012117,0,1,60.72
I0012118,47,0,5.87
I0012119,47,0,5.87
I0012120,22,0,5.18
I0012121,3,0,6.21
I0012122,0,1,26.22
I0012123,1,0,14.15
I0012124,61,0,30.36
I0012125,3,0,11.04
I0012126,0,1,26.22
I0012127,25,0,22.08
I0012128,0,1,33.12
I0012129,0,1,40.02
I0012130,0,1,48.41
I0012131,1,0,61.04
I0012132,0,1,61.04
I0012133,0,1,61.04
I0012134,0,1,61.04
I0012135,1,0,61.04
I0012136,0,1,61.04
I0012137,2,0,61.04
I0012138,0,1,61.04
I0012139,7,0,24.84
I0012140,7,0,24.84
I0012141,2,0,26.91
I0012142,4,0,26.91
I0012143,0,1,26.91
I0012144,10,0,26.91
I0012145,70,0,20.01
I0012146,42,0,20.01
I0012147,17,0,20.01
I0012148,33,0,20.01
I0012149,82,0,20.01
I0012150,66,0,20.01
I0012151,29,0,20.01
I0012152,24,0,20.01
I0012153,0,1,5.52
I0012154,2,0,6.21
I0012155,1,0,5.52
I0012156,6,0,8.28
I0012157,0,1,28.15
I0012158,3,0,4.14
I0012159,0,1,16.56
I0012160,0,1,31.74
I0012161,3,0,9.66
I0012162,0,1,1.32
I0012163,0,1,51.06
I0012164,2,0,1.38
I0012165,0,1,24.84
I0012166,0,1,24.84
I0012167,0,1,14.15
I0012168,0,1,11.04
I0012169,0,1,14.15
I0012170,1,0,13.8
I0012171,0,1,13.8
I0012172,0,1,13.8
I0012173,0,1,13.8
I0012174,127,0,12.08
I0012175,2,0,35.88
I0012176,1,0,19.32
I0012177,13,0,13.46
I0012178,38,0,13.46
I0012179,3,0,13.46
I0012180,0,1,13.46
I0012181,16,0,24.84
I0012182,0,1,3.45
I0012183,99,0,38.64
I0012184,19,0,38.64
I0012185,2,0,41.4
I0012186,20,0,38.64
I0012187,-3,1,38.64
I0012188,18,0,38.64
I0012189,2,0,38.64
I0012190,0,1,14.49
I0012191,32,0,14.49
I0012192,0,1,14.49
I0012193,16,0,14.49
I0012194,0,1,14.49
I0012195,0,1,14.49
I0012196,0,1,14.49
I0012197,4,0,13.46
I0012198,0,1,23.46
I0012199,0,1,14.15
I0012200,0,1,14.15
I0012201,0,1,14.15
I0012202,0,1,14.15
I0012203,0,1,14.15
I0012204,3,0,35.88
I0012205,3,0,38.64
I0012206,5,0,38.64
I0012207,12,0,32.43
I0012208,0,1,6.21
I0012209,-2,1,6.21
I0012210,-4,1,5.52
I0012211,11,0,6.56
I0012212,1,0,8.28
I0012213,0,1,8.28
I0012214,0,1,8.28
I0012215,0,1,8.28
I0012216,3,0,8.63
I0012217,1,0,9.66
I0012218,1,0,7.59
I0012219,0,1,7.59
I0012220,67,0,5.24
I0012221,0,1,7.59
I0012222,3,0,7.25
I0012223,3,0,6.9
I0012224,55,0,5.24
I0012225,5,0,8.28
I0012226,2,0,8.28
I0012227,0,1,44.84
I0012228,1,0,43.47
I0012229,2,0,45.54
I0012230,2,0,45.54
I0012231,0,1,46.92
I0012232,2,0,46.92
I0012233,0,1,43.47
I0012234,1,0,60.72
I0012235,1,0,60.93
I0012236,1,0,60.93
I0012237,0,1,57.96
I0012238,0,1,49.13
I0012239,0,1,43.47
I0012240,1,0,57.96
I0012241,0,1,60.72
I0012242,1,0,21.39
I0012243,23,0,23.46
I0012244,0,1,23.46
I0012245,0,1,22.77
I0012246,0,1,23.24
I0012247,17,0,23.46
I0012248,0,1,22.77
I0012249,2,0,23.46
I0012250,0,1,23.24
I0012251,1,0,23.46
I0012252,0,1,23.46
I0012253,2,0,23.46
I0012254,1,0,22.77
I0012255,5,0,23.46
I0012256,0,1,4.14
I0012257,0,1,4.14
I0012258,0,1,14.49
I0012259,447,0,23.46
I0012260,109,0,23.46
I0012261,83,0,23.46
I0012262,81,0,23.46
I0012263,353,0,23.46
I0012264,571,0,23.46
I0012265,44,0,23.46
I0012266,0,1,23.46
I0012267,94,0,23.46
I0012268,32,0,23.46
I0012269,247,0,23.46
I0012270,393,0,23.46
I0012271,0,1,16.56
I0012272,4,0,21.39
I0012273,2,0,16.56
I0012274,2,0,16.56
I0012275,0,1,1.38
I0012276,0,1,1.38
I0012277,0,1,1.73
I0012278,69,0,40.71
I0012279,0,1,23.46
I0012280,0,1,30.36
I0012281,0,1,3.11
I0012282,0,1,3.04
I0012283,0,1,3.04
I0012284,28,0,38.64
I0012285,0,1,38.64
I0012286,0,1,33.12
I0012287,0,1,33.12
I0012288,18,0,38.64
I0012289,21,0,19.32
I0012290,0,1,19.32
I0012291,0,1,19.32
I0012292,21,0,19.32
I0012293,23,0,19.32
I0012294,1,0,19.32
I0012295,2,0,19.32
I0012296,0,1,0.83
I0012297,0,1,0.83
I0012298,0,1,0.83
I0012299,0,1,4.97
I0012300,182,0,5.52
I0012301,3,0,31.05
I0012302,1,0,13.46
I0012303,0,1,11.04
I0012304,0,1,9.66
I0012305,0,1,9.66
I0012306,6,0,13.46
I0012307,7,0,13.46
I0012308,3,0,13.46
I0012309,4,0,13.46
I0012310,5,0,13.46
I0012311,7,0,13.46
I0012312,7,0,13.46
I0012313,4,0,13.46
I0012314,21,0,13.46
I0012315,7,0,13.46
I0012316,3,0,13.46
I0012317,7,0,13.46
I0012318,5,0,13.46
I0012319,5,0,13.46
I0012320,3,0,13.46
I0012321,1,0,13.46
I0012322,4,0,13.46
I0012323,0,1,11.73
I0012324,0,1,9.66
I0012325,0,1,8.28
I0012326,19,0,5.52
I0012327,3,0,5.52
I0012328,10,0,5.52
I0012329,1,0,5.52
I0012330,22,0,5.52
I0012331,0,1,5.52
I0012332,0,1,5.52
I0012333,8,0,3.31
I0012334,1,0,6.56
I0012335,13,0,8.97
I0012336,6,0,8.97
I0012337,106,0,3.86
I0012338,41,0,5.18
I0012339,54,0,5.18
I0012340,63,0,5.18
I0012341,54,0,3.86
I0012342,141,0,6.62
I0012343,106,0,6.62
I0012344,111,0,3.86
I0012345,35,0,5.18
I0012346,57,0,5.18
I0012347,0,1,5.52
I0012348,1,0,5.52
I0012349,3,0,5.52
I0012350,2,0,5.52
I0012351,0,1,5.52
I0012352,1,0,5.52
I0012353,0,1,5.52
I0012354,0,1,9.66
I0012355,2,0,5.52
I0012356,0,1,138
I0012357,0,1,138
I0012358,0,1,138
I0012359,54,0,4.69
I0012360,1,0,5.52
I0012361,124,0,4.83
I0012362,200,0,4.83
I0012363,0,1,28.98
I0012364,0,1,28.98
I0012365,63,0,24.84
I0012366,2,0,27.6
I0012367,10,0,24.84
I0012368,226,0,18.98
I0012369,46,0,24.84
I0012370,64,0,24.84
I0012371,56,0,24.84
I0012372,0,1,23.46
I0012373,52,0,18.98
I0012374,48,0,24.84
I0012375,2,0,24.84
I0012376,0,1,23.46
I0012377,479,0,15.18
I0012378,0,1,24.84
I0012379,7,0,24.84
I0012380,89,0,24.84
I0012381,6,0,22.77
I0012382,0,1,23.46
I0012383,11,0,22.77
I0012384,29,0,22.77
I0012385,31,0,18.98
I0012386,0,1,23.46
I0012387,101,0,15.18
I0012388,0,1,2.07
I0012389,0,1,2.07
I0012390,0,1,2.07
I0012391,0,1,2.07
I0012392,0,1,3.23
I0012393,0,1,3.23
I0012394,0,1,3.23
I0012395,0,1,3.23
I0012396,0,1,3.23
I0012397,0,1,3.23
I0012398,0,1,3.23
I0012399,0,1,3.23
I0012400,0,1,2.76
I0012401,0,1,1.55
I0012402,0,1,1.55
I0012403,0,1,1.55
I0012404,0,1,1.55
I0012405,0,1,1.55
I0012406,0,1,2.48
I0012407,0,1,2
I0012408,0,1,2
I0012409,0,1,1.73
I0012410,0,1,1.73
I0012411,0,1,1.73
I0012412,0,1,1.73
I0012413,0,1,1.73
I0012414,0,1,1.73
I0012415,0,1,1.73
I0012416,0,1,0.98
I0012417,0,1,0.57
I0012418,9,0,11.73
I0012419,2,0,11.73
I0012420,4,0,11.73
I0012421,2,0,11.73
I0012422,4,0,11.73
I0012423,2,0,11.73
I0012424,3,0,11.73
I0012425,4,0,11.73
I0012426,6,0,11.73
I0012427,3,0,11.73
I0012428,25,0,11.73
I0012429,1,0,11.73
I0012430,0,1,24.84
I0012431,0,1,15.41
I0012432,61,0,26.22
I0012433,1,0,6.21
I0012434,7,0,3.11
I0012435,4,0,3.11
I0012436,5,0,3.11
I0012437,8,0,3.11
I0012438,6,0,3.11
I0012439,0,1,24.29
I0012440,0,1,12.42
I0012441,0,1,12.42
I0012442,0,1,0.97
I0012443,0,1,0.97
I0012444,0,1,1.24
I0012445,0,1,1.24
I0012446,18,0,28.98
I0012447,24,0,30.36
I0012448,376,0,8.28
I0012449,0,1,13.8
I0012450,0,1,17.94
I0012451,0,1,17.94
I0012452,0,1,17.94
I0012453,0,1,18.98
I0012454,0,1,18.98
I0012455,0,1,18.98
I0012456,7,0,18.98
I0012457,0,1,25.53
I0012458,0,1,25.53
I0012459,5,0,41.4
I0012460,24,0,41.4
I0012461,0,1,41.4
I0012462,88,0,55.2
I0012463,0,1,44.16
I0012464,0,1,44.16
I0012465,80,0,44.16
I0012466,0,1,46.92
I0012467,-2,1,62.1
I0012468,221,0,44.16
I0012469,136,0,44.16
I0012470,103,0,44.16
I0012471,0,1,37.26
I0012472,0,1,37.26
I0012473,0,1,37.26
I0012474,1,0,30.36
I0012475,2,0,117.3
I0012476,5,0,18.98
I0012477,1,0,24.84
I0012478,14,0,55.2
I0012479,0,1,55.2
I0012480,0,1,3.7
I0012481,0,1,20.7
I0012482,13,0,33.12
I0012483,110,0,11.39
I0012484,60,0,11.39
I0012485,185,0,12.42
I0012486,7,0,12.42
I0012487,45,0,11.39
I0012488,16,0,40.02
I0012489,24,0,40.02
I0012490,0,1,38.64
I0012491,17,0,40.02
I0012492,0,1,38.35
I0012493,9,0,40.02
I0012494,14,0,40.02
I0012495,0,1,37.26
I0012496,0,1,35.88
I0012497,1,0,32.43
I0012498,0,1,35.88
I0012499,2,0,35.88
I0012500,0,1,35.88
I0012501,41,0,24.15
I0012502,25,0,26.22
I0012503,23,0,26.22
I0012504,0,1,25.14
I0012505,9,0,25.14
I0012506,24,0,32.73
I0012507,3,0,32.73
I0012508,3,0,34.5
I0012509,5,0,32.73
I0012510,24,0,26.22
I0012511,3,0,26.3
I0012512,26,0,26.3
I0012513,0,1,14.15
I0012514,0,1,14.15
I0012515,14,0,14.84
I0012516,0,1,3.04
I0012517,0,1,3.04
I0012518,0,1,3.04
I0012519,0,1,3.04
I0012520,0,1,3.04
I0012521,0,1,1.81
I0012522,0,1,1.84
I0012523,30,0,10.7
I0012524,0,1,10.7
I0012525,0,1,10.7
I0012526,59,0,19.32
I0012527,2,0,19.32
I0012528,196,0,19.32
I0012529,0,1,19.32
I0012530,0,1,17.94
I0012531,0,1,17.94
I0012532,0,1,17.94
I0012533,0,1,17.94
I0012534,0,1,17.94
I0012535,1,0,17.94
I0012536,0,1,17.94
I0012537,0,1,17.94
I0012538,0,1,21.39
I0012539,0,1,21.39
I0012540,0,1,21.39
I0012541,0,1,21.39
I0012542,0,1,17.94
I0012543,2,0,14.02
I0012544,18,0,15.18
I0012545,3,0,14.02
I0012546,9,0,15.87
I0012547,2,0,6.21
I0012548,1,0,6.21
I0012549,1,0,6.62
I0012550,0,1,6.21
I0012551,4,0,10.7
I0012552,53,0,5.52
I0012553,0,1,6.21
I0012554,1,0,15.18
I0012555,21,0,4.83
I0012556,1,0,30.36
I0012557,0,1,30.36
I0012558,2,0,30.36
I0012559,0,1,30.36
I0012560,3,0,30.36
I0012561,66,0,28.98
I0012562,3,0,32.43
I0012563,5,0,32.43
I0012564,0,1,34.5
I0012565,3,0,34.5
I0012566,5,0,37.26
I0012567,5,0,37.26
I0012568,0,1,39.33
I0012569,0,1,37.26
I0012570,0,1,37.26
I0012571,0,1,34.5
I0012572,5,0,34.5
I0012573,67,0,30.36
I0012574,49,0,30.36
I0012575,0,1,34.5
I0012576,445,0,30.36
I0012577,0,1,10.01
I0012578,3,0,10.01
I0012579,6,0,10.01
I0012580,2,0,8.28
I0012581,2,0,6.56
I0012582,2,0,6.9
I0012583,22,0,6.56
I0012584,0,1,6.56
I0012585,2,0,6.9
I0012586,0,1,6.21
I0012587,6,0,6.21
I0012588,0,1,7.59
I0012589,1,0,6.21
I0012590,-1,1,7.59
I0012591,33,0,8.97
I0012592,0,1,6.56
I0012593,0,1,6.56
I0012594,37,0,7.59
I0012595,23,0,6.9
I0012596,3,0,6.9
I0012597,3,0,6.9
I0012598,3,0,6.9
I0012599,3,0,7.59
I0012600,87,0,5.18
I0012601,0,1,23.46
I0012602,0,1,62.1
I0012603,0,1,1.38
I0012604,0,1,1.38
I0012605,0,1,1.38
I0012606,0,1,1.38
I0012607,0,1,1.38
I0012608,0,1,2.07
I0012609,0,1,1.38
I0012610,0,1,1.38
I0012611,0,1,1.38
I0012612,0,1,1.38
I0012613,0,1,1.38
I0012614,2,0,16.91
I0012615,2,0,16.91
I0012616,1,0,16.91
I0012617,0,1,16.91
I0012618,2,0,16.91
I0012619,1,0,16.91
I0012620,1,0,16.91
I0012621,5,0,16.91
I0012622,2,0,16.91
I0012623,0,1,16.91
I0012624,0,1,16.91
I0012625,2,0,16.91
I0012626,0,1,44.16
I0012627,0,1,44.16
I0012628,0,1,44.16
I0012629,0,1,44.16
I0012630,0,1,44.16
I0012631,4,0,22.08
I0012632,0,1,22.08
I0012633,2,0,20.7
I0012634,0,1,20.7
I0012635,1,0,17.91
I0012636,2,0,17.91
I0012637,2,0,17.91
I0012638,8,0,17.91
I0012639,2,0,17.91
I0012640,4,0,17.91
I0012641,0,1,14.49
I0012642,1,0,14.49
I0012643,3,0,14.49
I0012644,0,1,14.49
I0012645,4,0,14.49
I0012646,0,1,14.49
I0012647,560,0,14.49
I0012648,1,0,14.49
I0012649,2,0,8.25
I0012650,2,0,8.25
I0012651,2,0,8.25
I0012652,1,0,8.25
I0012653,1,0,8.25
I0012654,0,1,11.04
I0012655,0,1,8.25
I0012656,1,0,8.25
I0012657,86,0,4.69
I0012658,0,1,27.6
I0012659,85,0,17.25
I0012660,0,1,28.98
I0012661,74,0,22.77
I0012662,52,0,24.84
I0012663,46,0,28.98
I0012664,24,0,28.98
I0012665,8,0,28.98
I0012666,29,0,28.98
I0012667,35,0,28.98
I0012668,19,0,28.98
I0012669,0,1,15.87
I0012670,312,0,15.87
I0012671,0,1,15.87
I0012672,3,0,13.8
I0012673,999,0,13.8
I0012674,0,1,16.56
I0012675,3,0,16.56
I0012676,1,0,16.56
I0012677,3,0,16.56
I0012678,0,1,5.87
I0012679,3,0,5.52
I0012680,0,1,13.8
I0012681,3,0,5.52
I0012682,0,1,0.83
I0012683,0,1,0.83
I0012684,0,1,0.83
I0012685,0,1,0.83
I0012686,0,1,0.83
I0012687,0,1,0.83
I0012688,0,1,0.83
I0012689,0,1,0.83
I0012690,0,1,0.83
I0012691,0,1,0.83
I0012692,0,1,0.83
I0012693,0,1,5.31
I0012694,1,0,8.28
I0012695,0,1,8.97
I0012696,0,1,8.28
I0012697,0,1,8.28
I0012698,0,1,9.32
I0012699,0,1,9.32
I0012700,0,1,5.38
I0012701,2,0,17.94
I0012702,2,0,14.15
I0012703,0,1,0.62
I0012704,0,1,0.62
I0012705,0,1,5.52
I0012706,0,1,4.62
I0012707,0,1,5.18
I0012708,0,1,6.56
I0012709,44,0,5.52
I0012710,7,0,5.52
I0012711,0,1,6.56
I0012712,0,1,6.21
I0012713,0,1,6.21
I0012714,0,1,4.83
I0012715,0,1,6.21
I0012716,0,1,6.21
I0012717,1,0,4.83
I0012718,0,1,6.21
I0012719,0,1,6.21
I0012720,0,1,6.21
I0012721,0,1,4.83
I0012722,3,0,4.83
I0012723,0,1,6.56
I0012724,0,1,6.56
I0012725,0,1,6.56
I0012726,0,1,6.56
I0012727,0,1,4.83
I0012728,0,1,4.83
I0012729,0,1,4.83
I0012730,2,0,4.83
I0012731,0,1,4.83
I0012732,2,0,4.83
I0012733,1,0,4.83
I0012734,0,1,4.83
I0012735,4,0,4.83
I0012736,0,1,4.83
I0012737,1,0,2.9
I0012738,5,0,2.76
I0012739,6,0,4.83
I0012740,3,0,4.83
I0012741,1,0,5.18
I0012742,0,1,5.18
I0012743,1,0,5.18
I0012744,0,1,5.18
I0012745,1,0,5.18
I0012746,2,0,5.18
I0012747,0,1,5.18
I0012748,0,1,6.21
I0012749,5,0,4.83
I0012750,0,1,4.83
I0012751,1,0,4.83
I0012752,87,0,4.83
I0012753,0,1,4.83
I0012754,1,0,4.83
I0012755,1,0,4.83
I0012756,4,0,4.83
I0012757,3,0,5.18
I0012758,1,0,4.83
I0012759,2,0,4.83
I0012760,2,0,4.83
I0012761,36,0,4.83
I0012762,0,1,4.83
I0012763,3,0,4.83
I0012764,26,0,4.83
I0012765,1,0,4.83
I0012766,0,1,4.83
I0012767,0,1,4.83
I0012768,29,0,4.83
I0012769,0,1,6.21
I0012770,0,1,4.83
I0012771,43,0,4.83
I0012772,1,0,4.83
I0012773,0,1,6.21
I0012774,0,1,4.83
I0012775,1,0,4.83
I0012776,4,0,4.83
I0012777,1,0,5.52
I0012778,0,1,6.56
I0012779,0,1,5.52
I0012780,0,1,4.83
I0012781,0,1,4.83
I0012782,1,0,4.83
I0012783,0,1,4.83
I0012784,0,1,6.21
I0012785,0,1,6.21
I0012786,0,1,4.83
I0012787,58,0,4.83
I0012788,3,0,4.83
I0012789,1,0,4.83
I0012790,253,0,3.8
I0012791,1,0,4.83
I0012792,0,1,4.83
I0012793,0,1,4.83
I0012794,0,1,4.83
I0012795,0,1,5.18
I0012796,0,1,4.83
I0012797,0,1,5.18
I0012798,1,0,4.83
I0012799,0,1,5.18
I0012800,0,1,4.83
I0012801,0,1,4.83
I0012802,2,0,4.83
I0012803,0,1,4.83
I0012804,3,0,4.83
I0012805,0,1,4.83
I0012806,8,0,4.83
I0012807,3,0,4.83
I0012808,3,0,5.18
I0012809,1,0,4.83
I0012810,3,0,4.83
I0012811,2,0,4.83
I0012812,2,0,4.83
I0012813,2,0,4.83
I0012814,4,0,4.83
I0012815,0,1,5.18
I0012816,0,1,5.18
I0012817,11,0,4.83
I0012818,0,1,4.83
I0012819,0,1,4.83
I0012820,0,1,4.83
I0012821,22,0,4.83
I0012822,1,0,5.18
I0012823,0,1,4.83
I0012824,3,0,4.83
I0012825,1,0,4.83
I0012826,0,1,4.83
I0012827,0,1,5.18
I0012828,3,0,4.83
I0012829,0,1,4.83
I0012830,0,1,4.83
I0012831,0,1,4.83
I0012832,0,1,4.83
I0012833,0,1,4.83
I0012834,0,1,6.21
I0012835,0,1,4.83
I0012836,35,0,4.83
I0012837,0,1,6.9
I0012838,31,0,4.49
I0012839,0,1,4.83
I0012840,1,0,4.83
I0012841,0,1,4.83
I0012842,0,1,4.83
I0012843,3,0,4.83
I0012844,0,1,4.83
I0012845,0,1,4.83
I0012846,4,0,4.83
I0012847,0,1,4.83
I0012848,1,0,4.83
I0012849,0,1,4.83
I0012850,0,1,4.83
I0012851,0,1,4.83
I0012852,0,1,4.83
I0012853,0,1,6.21
I0012854,31,0,4.83
I0012855,0,1,4.83
I0012856,27,0,4.83
I0012857,0,1,4.83
I0012858,0,1,6.21
I0012859,0,1,5.18
I0012860,0,1,4.83
I0012861,0,1,4.83
I0012862,1,0,4.83
I0012863,0,1,6.21
I0012864,1,0,4.83
I0012865,6,0,4.83
I0012866,0,1,4.83
I0012867,0,1,4.83
I0012868,1,0,4.83
I0012869,0,1,4.83
I0012870,0,1,4.83
I0012871,42,0,4.83
I0012872,10,0,4.83
I0012873,92,0,4.83
I0012874,4,0,4.83
I0012875,1,0,4.83
I0012876,0,1,4.83
I0012877,1,0,4.83
I0012878,0,1,4.83
I0012879,0,1,4.83
I0012880,2,0,5.52
I0012881,0,1,4.83
I0012882,1,0,4.83
I0012883,0,1,6.21
I0012884,1,0,4.83
I0012885,0,1,4.83
I0012886,0,1,4.83
I0012887,1,0,4.83
I0012888,1,0,4.83
I0012889,2,0,4.83
I0012890,0,1,4.83
I0012891,0,1,4.83
I0012892,0,1,4.83
I0012893,3,0,4.83
I0012894,5,0,4.83
I0012895,1,0,4.83
I0012896,0,1,4.83
I0012897,3,0,4.83
I0012898,0,1,6.21
I0012899,0,1,6.21
I0012900,1,0,4.83
I0012901,3,0,4.83
I0012902,1,0,4.83
I0012903,0,1,4.83
I0012904,15,0,4.83
I0012905,0,1,6.03
I0012906,1,0,4.83
I0012907,1,0,4.83
I0012908,2,0,4.83
I0012909,0,1,6.21
I0012910,0,1,6.21
I0012911,0,1,6.21
I0012912,0,1,4.83
I0012913,5,0,4.83
I0012914,0,1,4.83
I0012915,73,0,3.8
I0012916,269,0,3.8
I0012917,45,0,3.8
I0012918,6,0,4.83
I0012919,0,1,4.83
I0012920,4,0,4.83
I0012921,119,0,3.8
I0012922,0,1,4.83
I0012923,3,0,5.18
I0012924,3,0,4.83
I0012925,0,1,4.83
I0012926,0,1,4.83
I0012927,0,1,4.83
I0012928,0,1,4.83
I0012929,4,0,4.83
I0012930,0,1,4.83
I0012931,11,0,2.76
I0012932,3,0,4.83
I0012933,0,1,6.21
I0012934,0,1,6.21
I0012935,3,0,4.83
I0012936,1,0,4.83
I0012937,3,0,4.83
I0012938,0,1,5.38
I0012939,0,1,5.38
I0012940,0,1,4.83
I0012941,0,1,4.83
I0012942,50,0,3.8
I0012943,0,1,4.83
I0012944,0,1,6.21
I0012945,0,1,6.21
I0012946,0,1,4.83
I0012947,0,1,4.83
I0012948,2,0,4.83
I0012949,0,1,4.83
I0012950,0,1,4.83
I0012951,34,0,4.83
I0012952,0,1,6.21
I0012953,1,0,4.83
I0012954,0,1,4.83
I0012955,3,0,4.83
I0012956,3,0,4.83
I0012957,1,0,4.83
I0012958,0,1,2.9
I0012959,0,1,4.83
I0012960,6,0,4.83
I0012961,0,1,4.83
I0012962,0,1,4.83
I0012963,0,1,4.83
I0012964,0,1,4.83
I0012965,0,1,4.83
I0012966,0,1,5.38
I0012967,0,1,6.21
I0012968,28,0,4.83
I0012969,1,0,5.52
I0012970,0,1,5.52
I0012971,0,1,5.52
I0012972,2,0,4.83
I0012973,3,0,12.08
I0012974,1,0,11.73
I0012975,8,0,12.08
I0012976,2,0,16.56
I0012977,9,0,12.08
I0012978,11,0,16.56
I0012979,3,0,8.28
I0012980,0,1,16.56
I0012981,13,0,16.56
I0012982,0,1,5.38
I0012983,30,0,16.56
I0012984,15,0,12.08
I0012985,0,1,11.73
I0012986,4,0,16.56
I0012987,2,0,11.73
I0012988,0,1,11.73
I0012989,5,0,12.08
I0012990,2,0,16.56
I0012991,0,1,11.73
I0012992,0,1,11.73
I0012993,2,0,8.28
I0012994,3,0,11.73
I0012995,0,1,5.87
I0012996,0,1,5.87
I0012997,0,1,5.87
I0012998,0,1,11.73
I0012999,23,0,9.32
I0013000,68,0,9.32
I0013001,2,0,12.08
I0013002,16,0,9.32
I0013003,0,1,12.08
I0013004,33,0,16.56
I0013005,1,0,10.35
I0013006,56,0,16.56
I0013007,0,1,5.38
I0013008,5,0,11.73
I0013009,89,0,9.32
I0013010,0,1,5.87
I0013011,15,0,12.08
I0013012,1,0,4.83
I0013013,3,0,8.28
I0013014,5,0,12.08
I0013015,15,0,12.08
I0013016,15,0,12.08
I0013017,9,0,16.56
I0013018,0,1,11.73
I0013019,13,0,12.08
I0013020,3,0,4.83
I0013021,2,0,11.73
I0013022,3,0,11.73
I0013023,3,0,11.39
I0013024,3,0,11.73
I0013025,5,0,12.08
I0013026,3,0,11.39
I0013027,52,0,4.83
I0013028,2,0,11.39
I0013029,1,0,16.56
I0013030,3,0,11.73
I0013031,30,0,9.32
I0013032,6,0,12.08
I0013033,5,0,12.08
I0013034,0,1,3.23
I0013035,21,0,4.83
I0013036,0,1,5.18
I0013037,13,0,4.83
I0013038,14,0,4.83
I0013039,17,0,4.83
