sku,qty,is_in_stock,price,errors
I0082548,2,1,33.12,
I0082549," -1",0,46.92,
I0082550,0,0,17.94,
I0082551,0,0,33.12,
I0082552,2,1,19.32,
I0082553,11,1,30.36,
I0082554,2,1,30.36,
I0082555,11,1,30.36,
I0082556,3,1,41.4,
I0082557,2,1,45.54,
I0082558,5,1,110.4,
I0082559,4,1,110.4,
I0082560,0,0,38.64,
I0082561,24,1,19.32,
I0082562,2,1,41.4,
I0082563,6,1,17.25,
I0082564,6,1,24.15,
I0082565,4,1,46.92,
I0082566,1,1,13.8,
I0082567," -4",0,51.06,
I0082568,0,0,37.95,
I0082569,0,0,75.9,
I0082570,0,0,23.46,
I0082571,10,1,113.16,
I0082572,2,1,75.9,
I0082573,0,0,75.9,
I0082574,0,0,13.8,
I0082575,0,0,44.16,
I0082576,0,0,44.16,
I0082577,1,1,6.9,
I0082578,0,0,8.28,
I0082579,0,0,7.59,
I0082580,21,1,37.95,
I0082581,68,1,1.93,
I0082582," -2",0,37.26,
I0082583,4,1,2.26,
I0082584,6,1,55.2,
I0082585,13,1,55.2,
I0082586,24,1,41.4,
I0082587,5,1,41.4,
I0082588,9,1,22.08,
I0082589,11,1,15.18,
I0082590,17,1,11.04,
I0082591,40,1,11.04,
I0082592,8,1,55.2,
I0082593,23,1,55.2,
I0082594,10,1,56.58,
I0082595,11,1,37.95,
I0082596,66,1,28.98,
I0082597,150,1,9.66,
I0082598,153,1,9.66,
I0082599,161,1,9.66,
I0082600,54,1,9.66,
I0082601,3,1,15.18,
I0082602,3,1,53.82,
I0082603,1,1,99.36,
I0082604,2,1,44.16,
I0082605,29,1,9.32,
I0082606,78,1,9.32,
I0082607,96,1,9.32,
I0082608,87,1,9.32,
I0082609,88,1,9.32,
I0082610,95,1,9.32,
I0082611,89,1,9.32,
I0082612,89,1,9.32,
I0082613,89,1,9.32,
I0082614,83,1,9.32,
I0082615,89,1,9.32,
I0082616,73,1,9.32,
I0082617,59,1,9.32,
I0082618,95,1,9.32,
I0082619,91,1,9.32,
I0082620,22,1,3.53,
I0082621,3,1,22.08,
I0082622,12,1,38.64,
I0082623,0,0,3.16,
I0082624,10,1,53.82,
I0082625,49,1,71.76,
I0082626,5,1,33.12,
I0082627,2,1,63.48,
I0082628,11,1,49.68,
I0082629,122,1,22.08,
I0082630,4,1,82.8,
I0082631,0,0,11.04,
I0082632,0,0,17.25,
I0082633,4,1,11.04,
I0082634,11,1,10.49,
I0082635,3,1,57.96,
I0082636,0,0,37.95,
I0082637,12,1,64.86,
I0082638,2,1,24.84,
I0082639,6,1,64.86,
I0082640,6,1,20.01,
I0082641,111,1,96.6,
I0082642,0,0,28.98,
I0082643,2,1,35.19,
I0082644,3,1,64.86,
I0082645,3,1,44.16,
I0082646,1,1,56.58,
I0082647,11,1,44.16,
I0082648,12,1,69,
I0082649,11,1,69,
I0082650,13,1,34.5,
I0082651," -1",0,213.9,
I0082652,0,0,22.77,
I0082653,21,1,14.49,
I0082654,4,1,124.2,
I0082655,4,1,124.2,
I0082656,1,1,124.2,
I0082657,0,0,124.2,
I0082658,28,1,40.02,
I0082659,30,1,15.87,
I0082660,2,1,24.84,
I0082661,9,1,24.84,
I0082662,0,0,227.7,
I0082663,4,1,38.64,
I0082664,3,1,10.97,
I0082665,3,1,11.1,
I0082666,12,1,8.28,
I0082667,0,0,24.84,
I0082668,8,1,6.5,
I0082669,7,1,7.04,
I0082670," -2",0,289.8,
I0082671,10,1,5.18,
I0082672,75,1,2.33,
I0082673,462,1,1.57,
I0082674,3,1,1.57,
I0082675,113,1,1.57,
I0082676,0,0,13.11,
I0082677,126,1,19.32,
I0082678,33,1,22.77,
I0082679,31,1,3.99,
I0082680," -1",0,131.1,
I0082681,10,1,2.03,
I0082682,0,0,37.26,
I0082683,1,1,60.72,
I0082684,14,1,33.12,
I0082685,3,1,31.74,
I0082686,6,1,7.94,
I0082687,61,1,55.2,
I0082688,27,1,8.97,
I0082689,45,1,8.97,
I0082690,0,0,18.63,
I0082691,0,0,124.2,
I0082692,21,1,29.67,
I0082693,1,1,96.6,
I0082694,1,1,227.7,
I0082695,0,0,5.01,
I0082696,20,1,6.22,
I0082697,0,0,338.1,
I0082698,3,1,3.45,
I0082699,3,1,33.81,
I0082700,8,1,16.56,
I0082701,105,1,16.56,
I0082702,7,1,3.04,
I0082703,11,1,19.32,
I0082704,7,1,19.32,
I0082705,3,1,24.84,
I0082706,3,1,24.84,
I0082707,1,1,28.29,
I0082708,2,1,33.81,
I0082709,17,1,32.43,
I0082710,75,1,35.88,
I0082711,0,0,46.23,
I0082713,4,1,31.74,
I0082714,3,1,26.91,
I0082715,0,0,9.32,
I0082716,47,1,10.7,
I0082717,2,1,96.6,
I0082718,177,1,40.71,
I0082719,241,1,40.02,
I0082720,3,1,29.67,
I0082721,5,1,48.99,
I0082723,13,1,52.44,
I0082724,6,1,39.68,
I0082725,5,1,39.68,
I0082726,3,1,11.73,
I0082727,1,1,117.3,
I0082728,0,0,117.3,
I0082729,8,1,8.28,
I0082730,6,1,5.52,
I0082731,6,1,5.52,
I0082732,6,1,5.52,
I0082733,6,1,5.52,
I0082734,11,1,3.73,
I0082735,20,1,9.32,
I0082736,9,1,31.7,
I0082737,5,1,31.7,
I0082738,498,1,0,
I0082739,3,1,15.87,
I0082740,35,1,1.04,
I0082741,35,1,11.04,
I0082742,3,1,11.04,
I0082743,12,1,3.86,
I0082744,5,1,3.86,
I0082745,3,1,26.22,
I0082746,5,1,38.64,
I0082747,2,1,18.63,
I0082748,0,0,7.38,
I0082749," -2",0,75.9,
I0082750,8,1,10.35,
I0082751,3,1,38.64,
I0082752,26,1,9.66,
I0082753,25,1,9.66,
I0082754,3,1,9.66,
I0082755,17,1,9.66,
I0082756,110,1,82.8,
I0082757,0,0,39.85,
I0082758,0,0,4.83,
I0082759,11,1,4.14,
I0082760,3,1,20.36,
I0082761,17,1,9.32,
I0082762,6,1,11.73,
I0082763,3,1,15.87,
I0082764,3,1,6.9,
I0082765,2,1,8.63,
I0082766,0,0,77.28,
I0082767,6,1,82.46,
I0082768,15,1,82.46,
I0082769,5,1,11.73,
I0082770,5,1,15.87,
I0082771,0,0,2.51,
I0082772,2,1,15.87,
I0082773,2,1,15.87,
I0082774,1,1,15.87,
I0082775,0,0,15.87,
I0082776,1,1,16.56,
I0082777,2,1,16.56,
I0082778,14,1,16.56,
I0082779,6,1,17.94,
I0082780,8,1,17.94,
I0082781,3,1,26.22,
I0082782,10,1,26.22,
I0082783,3,1,66.24,
I0082784,12,1,6.56,
I0082785,8,1,6.9,
I0082786,1,1,6.9,
I0082787,0,0,9.32,
I0082788,0,0,18.63,
I0082789,121,1,2.55,
I0082790,797,1,2.48,
I0082791,444,1,2.48,
I0082792,249,1,2.48,
I0082793,136,1,2.48,
I0082794," -172",0,2.48,
I0082795,721,1,2.48,
I0082796,69,1,2.76,
I0082797,0,0,3.34,
I0082798,0,0,3.34,
I0082799,39,1,4.14,
I0082800,0,0,3.34,
I0082801,0,0,3.34,
I0082802,0,0,3.34,
I0082803,0,0,2.75,
I0082804,0,0,5.85,
I0082805,443,1,4.83,
I0082806,810,1,4.83,
I0082807,0,0,5.85,
I0082808,47,1,2.07,
I0082809,258,1,7.25,
I0082810,229,1,7.25,
I0082811,202,1,7.25,
I0082812,243,1,7.25,
I0082813,213,1,7.25,
I0082814,36,1,6.21,
I0082815,9,1,18.63,
I0082816,10,1,18.63,
I0082817,6,1,18.63,
I0082818,6,1,18.63,
I0082819,8,1,18.63,
I0082820,12,1,18.63,
I0082821,12,1,18.63,
I0082822,10,1,37.26,
I0082823,11,1,34.5,
I0082824,26,1,34.5,
I0082825,16,1,34.5,
I0082826,24,1,34.5,
I0082827,18,1,34.5,
I0082828,30,1,34.5,
I0082829,20,1,34.5,
I0082830,7,1,37.26,
I0082831,20,1,51.06,
I0082832,0,0,13.8,
I0082833,183,1,12.42,
I0082834,0,0,13.8,
I0082835,1,1,22.08,
I0082836,0,0,2.51,
I0082837,0,0,2.51,
I0082838,0,0,39.85,
I0082839,29,1,6.9,
I0082840,35,1,15.53,
I0082841,31,1,60.72,
I0082842,1,1,35.19,
I0082843,4,1,9.66,
I0082844,5,1,9.66,
I0082845,32,1,30.36,
I0082846,0,0,32.43,
I0082847,36,1,22.08,
I0082848,16,1,1.73,
I0082849,0,0,13.8,
I0082850,0,0,13.8,
I0082851,18,1,6.9,
I0082852,13,1,46.92,
I0082853,19,1,11.73,
I0082854,3,1,3.11,
I0082855,12,1,3.8,
I0082856,3,1,33.12,
I0082857,2,1,18.29,
I0082858,17,1,6.9,
I0082859,13,1,18.29,
I0082860,11,1,24.84,
I0082861,46,1,41.4,
I0082862,17,1,2.07,
I0082863,965,1,2.48,
I0082864,960,1,2.48,
I0082865,40,1,4.69,
I0082866,2,1,4.69,
I0082867,1,1,18.63,
I0082868,4,1,269.1,
I0082869,742,1,2.48,
I0082870,26,1,44.16,
I0082871,2,1,19.32,
I0082872,11,1,22.77,
I0082873,7,1,22.77,
I0082874,2,1,24.84,
I0082875,3,1,41.4,
I0082876,3,1,41.4,
I0082877,0,0,41.4,
I0082878,1,1,24.15,
I0082879,0,0,24.15,
I0082880,2,1,24.15,
I0082881,2,1,28.98,
I0082882,16,1,30.36,
I0082883,14,1,30.36,
I0082884,1,1,24.84,
I0082885," -1",0,24.84,
I0082886,2,1,51.06,
I0082887,0,0,24.84,
I0082888,0,0,24.84,
I0082889,17,1,24.15,
I0082890,1,1,24.84,
I0082891,6,1,24.84,
I0082892,0,0,24.84,
I0082893,2,1,46.92,
I0082894,2,1,46.92,
I0082895,3,1,44.16,
I0082896,4,1,44.16,
I0082897,1,1,44.16,
I0082898,2,1,24.84,
I0082899,0,0,24.84,
I0082900,1,1,24.84,
I0082901,3,1,30.36,
I0082902,0,0,103.5,
I0082903,4,1,51.06,
I0082904,18,1,51.06,
I0082905," -1",0,33.12,
I0082906,5,1,31.74,
I0082907,10,1,31.74,
I0082908,2,1,31.74,
I0082909,13,1,31.74,
I0082910,0,0,31.74,
I0082911,14,1,25.53,
I0082912,1,1,25.53,
I0082913,35,1,24.84,
I0082914,17,1,25.53,
I0082915,19,1,25.53,
I0082916,9,1,25.53,
I0082917,22,1,25.53,
I0082918,25,1,25.53,
I0082919,24,1,25.53,
I0082920,1,1,25.53,
I0082921,3,1,33.12,
I0082922,2,1,26.91,
I0082923,1,1,24.15,
I0082924,0,0,24.15,
I0082925,0,0,28.98,
I0082926,54,1,23.46,
I0082927,0,0,51.06,
I0082928,1,1,48.3,
I0082929,0,0,55.2,
I0082930,77,1,23.46,
I0082931,1,1,7.94,
I0082932,42,1,45.54,
I0082933,0,0,6.9,
I0082934,1,1,26.22,
I0082935,3,1,4.14,
I0082936,7,1,42.78,
I0082937,3,1,20.7,
I0082938,15,1,276,
I0082939,3,1,16.56,
I0082940,2,1,28.98,
I0082941,488,1,6.9,
I0082942,490,1,6.9,
I0082943,488,1,6.9,
I0082944,72,1,5.87,
I0082945,140,1,5.87,
I0082946,72,1,5.87,
I0082947,607,1,5.24,
I0082948,140,1,5.18,
I0082949,168,1,5.18,
I0082950,486,1,5.18,
I0082951,132,1,5.18,
I0082952,134,1,5.18,
I0082953,54,1,3.8,
I0082954,52,1,3.8,
I0082955,72,1,3.8,
I0082956,62,1,3.8,
I0082957,134,1,5.18,
I0082958,3,1,6,
I0082959,272,1,6.21,
I0082960,274,1,6.21,
I0082961,265,1,6.21,
I0082962,261,1,6.21,
I0082963,231,1,6.21,
I0082964,0,0,2.76,
I0082965,1,1,13.8,
I0082966,23,1,0,
I0082967,4,1,60.72,
I0082968,0,0,33.81,
I0082969,0,0,0,
I0082970,0,0,0,
I0082971,0,0,0,
I0082972,0,0,0,
I0082973,0,0,33.81,
I0082974,0,0,33.81,
I0082975,1,1,0,
I0082976,9,1,6.9,
I0082977,0,0,2.76,
I0082978,0,0,0,
I0082979," -1",0,11.04,
I0082980,7,1,15.87,
I0082981,1,1,0,
I0082982,1,1,0,
I0082983,1,1,0,
I0082984,0,0,0,
I0082985,19,1,8.28,
I0082986,3,1,8.97,
I0082987,0,0,0,
I0082988,0,0,1.38,
I0082989,0,0,2.76,
I0082990,1,1,35.88,
I0082991,1,1,62.1,
I0082992,1,1,13.8,
I0082993,1,1,9.66,
I0082994,0,0,12.42,
I0082995,0,0,0,
I0082996,0,0,0,
I0082997,0,0,0,
I0082998,0,0,0,
I0082999,0,0,0,
I0083000,2,1,0,
I0083001,1,1,1.66,
I0083002,166,1,8.28,
I0083003,312,1,8.28,
I0083004,77,1,8.28,
I0083005,137,1,8.28,
I0083006,267,1,5.67,
I0083007,100,1,1.38,
I0083008,0,0,5.87,
I0083009,0,0,5.87,
I0083010,100,1,1.38,
I0083011,579,1,8.97,
I0083012,49,1,1.38,
I0083013,100,1,1.38,
I0083014,99,1,1.38,
I0083015,0,0,13.8,
I0083016,1,1,8.28,
I0083017,0,0,0,
I0083018,0,0,0,
I0083019,0,0,0,
I0083020,1,1,12.42,
I0083021,1,1,0,
I0083022,0,0,12.08,
I0083023,0,0,0,
I0083024,17,1,62.79,
I0083025,0,0,0,
I0083026,0,0,3.45,
I0083027,1,1,25.53,
I0083028,0,0,35.88,
I0083029,1,1,12.42,
I0083030,1,1,12.42,
I0083031,0,0,12.42,
I0083032,7,1,4.14,
I0083033,8,1,4.14,
I0083034,36,1,6.56,
I0083035,3,1,6.56,
I0083036,11,1,4.83,
I0083037,4,1,4.14,
I0083038,4,1,4.14,
I0083039,4,1,4.14,
I0083040,3,1,4.14,
I0083041,5,1,4.83,
I0083042,5,1,4.83,
I0083043,5,1,4.83,
I0083044,16,1,4.14,
I0083045,24,1,4.14,
I0083046,4,1,3.11,
I0083047,1,1,3.11,
I0083048,6,1,4.49,
I0083049,6,1,1.59,
I0083050,6,1,1.59,
I0083051,6,1,1.59,
I0083052,6,1,1.59,
I0083053,5,1,1.59,
I0083054,6,1,1.59,
I0083055,6,1,2.42,
I0083056,6,1,2.42,
I0083057,6,1,2.42,
I0083058,6,1,2.42,
I0083059,6,1,2.42,
I0083060,6,1,2.42,
I0083061,0,0,4.83,
I0083062,3,1,4.83,
I0083063,10,1,4.14,
I0083064,7,1,4.14,
I0083065,20,1,4.49,
I0083066,24,1,4.49,
I0083067,0,0,7.94,
I0083068,0,0,0,
I0083069,8,1,20.01,
I0083070,29,1,20.01,
I0083071,2,1,20.01,
I0083072,9,1,18.63,
I0083073,23,1,18.63,
I0083074,48,1,18.63,
I0083075,31,1,18.63,
I0083076,29,1,18.98,
I0083077,7,1,18.98,
I0083078,0,0,0,
I0083079,0,0,0,
I0083080,0,0,0,
I0083081,0,0,0,
I0083082,1,1,0,
I0083083,1,1,0,
I0083084,4,1,31.74,
I0083085,23,1,1.38,
I0083086,0,0,82.8,
I0083087,1,1,48.3,
I0083088,0,0,0,
I0083089,1,1,5.52,
I0083090,49,1,1.38,
I0083091,27,1,1.38,
I0083092,3,1,11.73,
I0083093,11,1,27.6,
I0083094,1,1,0,
I0083095,1,1,0,
I0083096,0,0,0,
I0083097,1,1,0,
I0083098,1,1,0,
I0083099,0,0,0,
I0083100,1,1,6.9,
I0083101,0,0,38.64,
I0083102,1,1,48.3,
I0083103,0,0,22.08,
I0083104,11,1,23.46,
I0083105,1,1,17.94,
I0083106,0,0,0,
I0083107,0,0,0,
I0083108,0,0,0,
I0083109,0,0,0,
I0083110,3,1,55.2,
I0083111,1,1,38.64,
I0083112,1,1,5.52,
I0083113,0,0,0,
I0083114,0,0,0,
I0083115,0,0,0,
I0083116,0,0,0,
I0083117,0,0,0,
I0083118,0,0,0,
I0083119,1,1,0,
I0083120,0,0,0,
I0087687,4,1,4.83,"Product Type is invalid or not supported"
